review_id	star_rating	review_headline	review_body	review_date	age	textwrap
R3OBL0BDH7BL1S	5	Absolutely essential feature!	I really love this Bacpac! The camera is amazing, but being able to see what you're shooting makes it a GREAT photo camera as well. I use the Bacpac almost 100% of the time to setup my video shots, then press the button to turn the LCD off while I'm recording once it's set. Then use it again to review the footage. You can't go wrong with this thing!	2012-04-11	2704	I really love this Bacpac! The camera is amazing, but being able<br>to see what you're shooting makes it a GREAT photo camera as<br>well. I use the Bacpac almost 100% of the time to setup my video<br>shots, then press the button to turn the LCD off while I'm<br>recording once it's set. Then use it again to review the<br>footage. You can't go wrong with this thing!
R2JOKZDYH5XRV	5	Handy Product to Have	"This product is a must have for the GoPro Heros.  It allows you to frame your shot, instead of just \\""guessing\\"" what you're shooting.  The BacPac also comes with 4 additional cage backs to fit on your current housing.<br /><br />That being said this product is not perfect.  It drains the battery fast, so you have to use it sparingly if you don't have extra Hero batteries.<br /><br />Like others have posted, I was also a victim of this product only working for a day before I got the black screen of death.  The LCD worked perfectly the first day I used it.  The second day I could not get the screen to turn on.  I then updated the firmware in my Hero2 and it still did not work.  I emailed GoPro and they emailed me the solution in under 24 hours.  The trick that I did not know was that by holding down the LCD BacPac's button while attaching to the Hero2 (already powered on) and holding the button for 5 seconds after attaching it.  This got the LCD pac working for me again.  Since then I have had no issues with it.<br /><br />Overall I am very happy with this product, especially when you compare it to a video monitor with HDMI input.  The prices are not even remotely similar.  My only complaint is all the drama of trying to figure out why this product was not working."	2012-04-03	2712	"This product is a must have for the GoPro Heros.  It allows you<br>to frame your shot, instead of just \\""guessing\\"" what you're<br>shooting.  The BacPac also comes with 4 additional cage backs to<br>fit on your current housing.<br /><br />That being said this<br>product is not perfect.  It drains the battery fast, so you have<br>to use it sparingly if you don't have extra Hero batteries.<br<br>/><br />Like others have posted, I was also a victim of this<br>product only working for a day before I got the black screen of<br>death.  The LCD worked perfectly the first day I used it.  The<br>second day I could not get the screen to turn on.  I then<br>updated the firmware in my Hero2 and it still did not work.  I<br>emailed GoPro and they emailed me the solution in under 24<br>hours.  The trick that I did not know was that by holding down<br>the LCD BacPac's button while attaching to the Hero2 (already<br>powered on) and holding the button for 5 seconds after attaching<br>it.  This got the LCD pac working for me again.  Since then I<br>have had no issues with it.<br /><br />Overall I am very happy<br>with this product, especially when you compare it to a video<br>monitor with HDMI input.  The prices are not even remotely<br>similar.  My only complaint is all the drama of trying to figure<br>out why this product was not working."
RMJ4RSNHY0CRT	5	A must-have addition	This is a must-have accessory if you like to use your GoPro as a handheld device.  It's also great for making sure you've got the proper view when you mount your camera to your car, bike, whatever.	2012-04-01	2714	This is a must-have accessory if you like to use your GoPro as a<br>handheld device.  It's also great for making sure you've got the<br>proper view when you mount your camera to your car, bike,<br>whatever.
RVZO27PXYS6QK	5	Great!	Great mount.  I used this with a tripod-mount handgrip.  Allows me to get some great handheld footage with my GoPro2.	2012-04-01	2714	Great mount.  I used this with a tripod-mount handgrip.  Allows<br>me to get some great handheld footage with my GoPro2.
R1VCOFKL71APIL	5	Works great and allows me a lot more control of my shots	Just got mine in last week. Has been working great and will allow you some great shots, as you can see exactly what you're filming.<br /><br />As a note to a lot of the LCD's not working, or having a black/blank screen with only sound, etc., you must follow these steps exactly for the HERO2 version:<br /><br />1. Update your you Hero2 to v70<br />2. Oonce updated, power off and on the Hero2<br />3. while pressing down on the LCD Bacpac power button, connect it to the Hero2 until you see the menu screen on the LCD display turn on(approx 3-5 seconds), then release the power button. DO NOT LET GO OF THE LCD BACKPAC POWER BUTTON UNTIL IT IS FULLY CONNECTED TO THE HERO2 AND WHEN YOU SEE THE START MENU APPEAR.<br />4. You should only have to do these steps once, but if the screen starts to have problems again, repeat these steps.<br /><br />-dave	2012-03-29	2717	Just got mine in last week. Has been working great and will<br>allow you some great shots, as you can see exactly what you're<br>filming.<br /><br />As a note to a lot of the LCD's not working,<br>or having a black/blank screen with only sound, etc., you must<br>follow these steps exactly for the HERO2 version:<br /><br />1.<br>Update your you Hero2 to v70<br />2. Oonce updated, power off<br>and on the Hero2<br />3. while pressing down on the LCD Bacpac<br>power button, connect it to the Hero2 until you see the menu<br>screen on the LCD display turn on(approx 3-5 seconds), then<br>release the power button. DO NOT LET GO OF THE LCD BACKPAC POWER<br>BUTTON UNTIL IT IS FULLY CONNECTED TO THE HERO2 AND WHEN YOU SEE<br>THE START MENU APPEAR.<br />4. You should only have to do these<br>steps once, but if the screen starts to have problems again,<br>repeat these steps.<br /><br />-dave
R3SBL28NHG9N44	5	Just what I needed.	This mount was just what I needed to complete my GoPro camera setup. It works as intended and seems very durable.	2012-03-25	2721	This mount was just what I needed to complete my GoPro camera<br>setup. It works as intended and seems very durable.
R11OJK0FX0F4TV	5	Use with my GoPro Hero	I have received it today, and am TOTALLY pleased. It is more than I expected forsure. It's light weight and tiny. It does all it states, and more. Easy to install,and... hmmmm Ok Tell ya what...STOP reading this and just get it trust me it's the best of the best hands down :D	2012-03-22	2724	I have received it today, and am TOTALLY pleased. It is more<br>than I expected forsure. It's light weight and tiny. It does all<br>it states, and more. Easy to install,and... hmmmm Ok Tell ya<br>what...STOP reading this and just get it trust me it's the best<br>of the best hands down :D
R1IQAIWFIWYTY	4	GoPro Hero2 - LCD	I bought a Gopro-Hero2 last month and after know the product I realized that I need this LCD, this is a great acessory and allows to see the pictures or what the user is recording.<br />The intention is to put in my 62 Jeep and have imagens of the 4x4 in action. The LCD will allow that my sons could work with the cam or the record ease.<br />I do recomend it.	2012-03-21	2725	I bought a Gopro-Hero2 last month and after know the product I<br>realized that I need this LCD, this is a great acessory and<br>allows to see the pictures or what the user is recording.<br<br>/>The intention is to put in my 62 Jeep and have imagens of the<br>4x4 in action. The LCD will allow that my sons could work with<br>the cam or the record ease.<br />I do recomend it.
R1XHB1RTF5JQ96	4	Does the job	A little pricy for this tiny part but it is necessary if you wish to use your gopro on a tripod.  Great for time lapses!  Construction is alright, cannot get it to screw on really solid but that may be the fault of my tripod.	2012-03-12	2734	A little pricy for this tiny part but it is necessary if you<br>wish to use your gopro on a tripod.  Great for time lapses!<br>Construction is alright, cannot get it to screw on really solid<br>but that may be the fault of my tripod.
R2J1ICA1X3YU83	5	Nice bacpac	Nice bacpac,us ed with a Go Pro camera, easy to use, right price, makes viewing what you are recording easy!	2012-03-11	2735	Nice bacpac,us ed with a Go Pro camera, easy to use, right<br>price, makes viewing what you are recording easy!
R3IMBU6B6YBLDJ	5	LCD Bacpac shuold be standard issue	I think the Bacpac should be included with all Go Pros unless you use them with some sort of remote monitor. It makes using the poor standard controls on the Go Pro a little better. You really need to keep a manual with you to operate the Go Pro and this display makes framing and adjusting the your shots esseintial. I would not buy a Go Pro witout it.	2012-03-11	2735	I think the Bacpac should be included with all Go Pros unless<br>you use them with some sort of remote monitor. It makes using<br>the poor standard controls on the Go Pro a little better. You<br>really need to keep a manual with you to operate the Go Pro and<br>this display makes framing and adjusting the your shots<br>esseintial. I would not buy a Go Pro witout it.
R3JPOKVBYMR89H	5	Small Package, BIG Expectations	Connection very easy; vision through the Bacpac helped determine best viewing angle.If you want to shoot once, get this little gem. Battery charging easy as well. I consider it an essential part of the GoPro system, don't pass it up.	2012-03-11	2735	Connection very easy; vision through the Bacpac helped determine<br>best viewing angle.If you want to shoot once, get this little<br>gem. Battery charging easy as well. I consider it an essential<br>part of the GoPro system, don't pass it up.
ROEUQQOZYIZ6Z	1	Doesn't work or fit	Surprised and not happy that this mount does not fit and will not work. Really should be included in the camera in the first place.	2012-03-09	2737	Surprised and not happy that this mount does not fit and will<br>not work. Really should be included in the camera in the first<br>place.
R11NT1W1YF2MYN	4	Works as intended.	This tripod mount is a great accessory to have for the GoPro camera.  The only thing to be cautious about is just make sure the camera is secured tight to the tripod.  My camera seemed to come loose a few times while using it and eventually would have fallen off the mount.	2012-03-08	2738	This tripod mount is a great accessory to have for the GoPro<br>camera.  The only thing to be cautious about is just make sure<br>the camera is secured tight to the tripod.  My camera seemed to<br>come loose a few times while using it and eventually would have<br>fallen off the mount.
R1DWUQXW2EYQE5	4	Overall pretty good, but one major annoyance so far	The screen works very well in just about every respect.  The only real problem I have had so far, however, is pretty annoying.  Several times when trying to play back a video on the LCD backpack attempting to adjust the volume level (which always defaults to minimum) caused the entire GoPro HD Hero2 to freeze up.  I waited 5-10 minutes on one of these to see if it would ever respond and it did not.  No amount of button pressing (long or short) would get a response.  Both times I ultimately had to pull the camera apart and yank the battery.  This is rather unacceptable to me.<br /><br />As I said, aside from that one flaw the unit functions wonderfully so I am still rating it at 4 stars.  I imagine a simple firmware update would fix the problem if they ever get around to it.	2012-03-08	2738	The screen works very well in just about every respect.  The<br>only real problem I have had so far, however, is pretty<br>annoying.  Several times when trying to play back a video on the<br>LCD backpack attempting to adjust the volume level (which always<br>defaults to minimum) caused the entire GoPro HD Hero2 to freeze<br>up.  I waited 5-10 minutes on one of these to see if it would<br>ever respond and it did not.  No amount of button pressing (long<br>or short) would get a response.  Both times I ultimately had to<br>pull the camera apart and yank the battery.  This is rather<br>unacceptable to me.<br /><br />As I said, aside from that one<br>flaw the unit functions wonderfully so I am still rating it at 4<br>stars.  I imagine a simple firmware update would fix the problem<br>if they ever get around to it.
R1FY19WH08YEKU	5	gopro LCD	It is exactly as described, works great. It comes with 4 different back plates for the case, waterproof/not water proof for wrist mounted and regular.	2012-03-02	2744	It is exactly as described, works great. It comes with 4<br>different back plates for the case, waterproof/not water proof<br>for wrist mounted and regular.
R1R6DTVQMZK052	5	CrusadeRabbit	I received the GoPro Roll Bar Mount on time and found it to function very well. I have a full cab encloser on my UTV and had to modify the encloser to attach the mount to the roll bar. Keep this in mind when ordering. I am very satified with this item and would recommend it to others.	2012-02-27	2748	I received the GoPro Roll Bar Mount on time and found it to<br>function very well. I have a full cab encloser on my UTV and had<br>to modify the encloser to attach the mount to the roll bar. Keep<br>this in mind when ordering. I am very satified with this item<br>and would recommend it to others.
R3F2XKCWMJBEMM	5	great addition to the camera	The lcd bac pac is a great addition to the camera. It makes the camera alot easier to use so you can see exactly what you are shooting. It does seem to drain the battery alot faster though.	2012-02-24	2751	The lcd bac pac is a great addition to the camera. It makes the<br>camera alot easier to use so you can see exactly what you are<br>shooting. It does seem to drain the battery alot faster though.
R3NT8DUQQF048	5	Just what I needed	I bought this for making time lapse videos using the gopro.  Works great exactly what I wanted it for sturdy and adjustable.	2012-02-23	2752	I bought this for making time lapse videos using the gopro.<br>Works great exactly what I wanted it for sturdy and adjustable.
R3I91WOUTVD2CE	4	Expensive for my use, but very functional	There have been a lot of reviews already written about this, but I felt I needed to add my input about my usage.  I currently have 4 GoPro cameras, including the 3D setup.  My main desire with the screen is for help in aiming the cameras appropriately to make better use of the footage I take.  I use my camera mainly for motorcycle track days and racing.  I see almost every weekend I am at the track people having the GoPro pointing too high or too low, and I can only imagine what their footage will look like when they return home.  My concern on the day isn't for looking at footage for review, it's simply to check the angle of the camera mounting then remove and use only the camera itself.  The battery usage is higher than I would like, which is why I don't run this on the camera, or use it to review footage.  Most days I don't have time while at the track to review the footage, and because of the screen size, I would rather review the footage on a laptop or at home on a larger monitor.  I suppose if you had something that you wanted to show someone, for example, a line around the race track, close accident, etc, it would come in handy, but the small size of the screen doesn't demonstrate it well.  Here is my setup.  I put the camera on the bike with the door open and the LCD attached.  I adjust the angle to get the perfect setup with the wide angle lens, then I remove the camera leaving the case still on the motorcycle, remove the LCD screen, put the camera in the case and close it.  This gives me the perfect angle for each camera setup.  The LCD screen then goes back in storage until I need it again if I change angles, or for the next days.  This keeps me from recording mostly sky or ground because of a wrong angle, and that itself is worth the money, but for $80 I don't know if that is worth it to everyone else if you plan to use it like I do.  If you plan to use it to review footage constantly, bring a charger and an extra battery, as it does compromise the battery life for recording.	2012-02-21	2754	There have been a lot of reviews already written about this, but<br>I felt I needed to add my input about my usage.  I currently<br>have 4 GoPro cameras, including the 3D setup.  My main desire<br>with the screen is for help in aiming the cameras appropriately<br>to make better use of the footage I take.  I use my camera<br>mainly for motorcycle track days and racing.  I see almost every<br>weekend I am at the track people having the GoPro pointing too<br>high or too low, and I can only imagine what their footage will<br>look like when they return home.  My concern on the day isn't<br>for looking at footage for review, it's simply to check the<br>angle of the camera mounting then remove and use only the camera<br>itself.  The battery usage is higher than I would like, which is<br>why I don't run this on the camera, or use it to review footage.<br>Most days I don't have time while at the track to review the<br>footage, and because of the screen size, I would rather review<br>the footage on a laptop or at home on a larger monitor.  I<br>suppose if you had something that you wanted to show someone,<br>for example, a line around the race track, close accident, etc,<br>it would come in handy, but the small size of the screen doesn't<br>demonstrate it well.  Here is my setup.  I put the camera on the<br>bike with the door open and the LCD attached.  I adjust the<br>angle to get the perfect setup with the wide angle lens, then I<br>remove the camera leaving the case still on the motorcycle,<br>remove the LCD screen, put the camera in the case and close it.<br>This gives me the perfect angle for each camera setup.  The LCD<br>screen then goes back in storage until I need it again if I<br>change angles, or for the next days.  This keeps me from<br>recording mostly sky or ground because of a wrong angle, and<br>that itself is worth the money, but for $80 I don't know if that<br>is worth it to everyone else if you plan to use it like I do.<br>If you plan to use it to review footage constantly, bring a<br>charger and an extra battery, as it does compromise the battery<br>life for recording.
R2A21XJID0LWQS	1	Worked great - once.	We bought this on the same day as the rest of the Hero 2 rig for our trip to the Caymans. I loved it out of the box - super easy set up - just snap it on and off you go. It worked as promised for one day. The next morning - black screen of death. I updated the firmware, tried everything else I could think of (and I operate cameras for a living), but no love. And we had six more days of diving and boating to shoot! What a waste. We'll see how responsive the warranty department is.	2012-02-19	2756	We bought this on the same day as the rest of the Hero 2 rig for<br>our trip to the Caymans. I loved it out of the box - super easy<br>set up - just snap it on and off you go. It worked as promised<br>for one day. The next morning - black screen of death. I updated<br>the firmware, tried everything else I could think of (and I<br>operate cameras for a living), but no love. And we had six more<br>days of diving and boating to shoot! What a waste. We'll see how<br>responsive the warranty department is.
R3SQOP3IG36E9F	5	GoPro LCD Add On	"Needed this product right away as we didn't know the actual camera had NO LCD OR VIEW FIMDER............shipping was fast and efficient and the product works flawlessly!  Not sure why they would sell a product this fancy without a screen but Amazon came through when local stores were \\""On Back Order\\""..........Thanks to All"	2012-02-18	2757	"Needed this product right away as we didn't know the actual<br>camera had NO LCD OR VIEW FIMDER............shipping was fast<br>and efficient and the product works flawlessly!  Not sure why<br>they would sell a product this fancy without a screen but Amazon<br>came through when local stores were \\""On Back<br>Order\\""..........Thanks to All"
R2X5UFM2I3M443	4	GoPro LCD Bacpac	Very happy with this addition to my camera.  Makes it quick and easy to review the pictures and movies.  Takes some of the guess work out of where you are pointing the camera.	2012-02-15	2760	Very happy with this addition to my camera.  Makes it quick and<br>easy to review the pictures and movies.  Takes some of the guess<br>work out of where you are pointing the camera.
R3MGUM8BEL6QOE	5	Gotta have it	It simplifies everything to know what you're looking at and to see how the camera sees things.  It's also lightweight. I was worried that it would double the weight, but it really is quite light.  It comes with 4 more back doors (2 waterproof/2 skeleton).	2012-02-14	2761	It simplifies everything to know what you're looking at and to<br>see how the camera sees things.  It's also lightweight. I was<br>worried that it would double the weight, but it really is quite<br>light.  It comes with 4 more back doors (2 waterproof/2<br>skeleton).
R1RJI2VTHRU6CQ	5	Great item.......	Works great on my GoPro camera and was everything I had expected. Item works great. The only drawback I noticed with this item is, that if left connected to the camera and turned off, camera and Bacpac, the battery is still depleted, not a problem i just disconnect when on standby! Plans are for looking underwater while metal detecting, search and view item(s) before retrieving!!	2012-02-11	2764	Works great on my GoPro camera and was everything I had<br>expected. Item works great. The only drawback I noticed with<br>this item is, that if left connected to the camera and turned<br>off, camera and Bacpac, the battery is still depleted, not a<br>problem i just disconnect when on standby! Plans are for looking<br>underwater while metal detecting, search and view item(s) before<br>retrieving!!
R3N4O6VS3KJK65	1	it broke first time out!	the  screen broke the first day out snowmachining! was never hit hard, dropped , or gotten wet, it just turned all white and had lots of lines :(	2012-02-11	2764	the  screen broke the first day out snowmachining! was never hit<br>hard, dropped , or gotten wet, it just turned all white and had<br>lots of lines :(
R3OFI9OV5LWOUE	5	Oh that is what I'm looking at.	Pretty straight forward, does what it needs to.  High quality.  Would recommend this to any GoPro owner.  Helps line up shots!  Actually record the angle you want - the guessing game.  GET IT!	2012-02-06	2769	Pretty straight forward, does what it needs to.  High quality.<br>Would recommend this to any GoPro owner.  Helps line up shots!<br>Actually record the angle you want - the guessing game.  GET IT!
R2NF4IL2SRP964	5	Works great	Pretty straight forward, does what it needs to.  High quality.  Use all your other tripods and mounts!  Would recommend this to any GoPro owner.	2012-02-06	2769	Pretty straight forward, does what it needs to.  High quality.<br>Use all your other tripods and mounts!  Would recommend this to<br>any GoPro owner.
R2HFTZ4170443G	5	So much easier	Makes using gopro much easier, also helps with lining up your shot. I always have it on hand .  Must have item	2012-02-06	2769	Makes using gopro much easier, also helps with lining up your<br>shot. I always have it on hand .  Must have item
R26IWK4P36GT8L	5	see what you record	This is a very cool feature, kinda wish it was stock on the GoPro. It makes the unit a little bulky and a few of the knob conflict with the larger case backing. But aside from that I found it to be very helpful when no pc is around to view your footage, It's also easy to swap backings out quiet quickly. example: maybe record with the no LCD backing, than attach the LCD back and review your footage. That seems  to work pretty well for me.	2012-02-03	2772	This is a very cool feature, kinda wish it was stock on the<br>GoPro. It makes the unit a little bulky and a few of the knob<br>conflict with the larger case backing. But aside from that I<br>found it to be very helpful when no pc is around to view your<br>footage, It's also easy to swap backings out quiet quickly.<br>example: maybe record with the no LCD backing, than attach the<br>LCD back and review your footage. That seems  to work pretty<br>well for me.
RV39H2J4I5I1Y	5	Works very well	I read some reviews before I purchased this that it does not come with a nut. Mine did come with one, so if that happens to you I would imagine Gopro would be happy to send the nut to you, or accept a return/exchange.  As for function, this makes it so you can put your Gopro easily on a tripod. Not too difficult a conversion, and the task is performed adequately without an abundance of extra material to weigh things down. Pretty simple to use, just pull out the pin from your housing mount, slide the two posts in the bottom, put the pin back in through all the lined up holes, twist to tighten and you are in business.  I got it to put on a monopod so I could put it down in the water, virtually hands free. The swell has been a bit big to try it in some tide pools, but it has worked great for chasing fish around my aquarium. It also is nice for getting shots of the cat without being on the ground. All you do is flip the Gopro setting to upside down and thread on and you are in business.  So, in conclusion I am happy with this purchase, and will recommend to friends who Gopro.	2012-02-01	2774	I read some reviews before I purchased this that it does not<br>come with a nut. Mine did come with one, so if that happens to<br>you I would imagine Gopro would be happy to send the nut to you,<br>or accept a return/exchange.  As for function, this makes it so<br>you can put your Gopro easily on a tripod. Not too difficult a<br>conversion, and the task is performed adequately without an<br>abundance of extra material to weigh things down. Pretty simple<br>to use, just pull out the pin from your housing mount, slide the<br>two posts in the bottom, put the pin back in through all the<br>lined up holes, twist to tighten and you are in business.  I got<br>it to put on a monopod so I could put it down in the water,<br>virtually hands free. The swell has been a bit big to try it in<br>some tide pools, but it has worked great for chasing fish around<br>my aquarium. It also is nice for getting shots of the cat<br>without being on the ground. All you do is flip the Gopro<br>setting to upside down and thread on and you are in business.<br>So, in conclusion I am happy with this purchase, and will<br>recommend to friends who Gopro.
R1WPOUS4HRJPXO	5	Finally a screen on a GoPro	I've been waiting for GoPro to release this addon for a long time.  The added weight and size is barely noticeable.  Also if you have the first gen Hero with the old menu code this screen makes changing the settings so much easier as the setting come up in full text and not some code you have to decipher.  It also comes with two covers, one with vents and the other completely sealed.	2012-01-31	2775	I've been waiting for GoPro to release this addon for a long<br>time.  The added weight and size is barely noticeable.  Also if<br>you have the first gen Hero with the old menu code this screen<br>makes changing the settings so much easier as the setting come<br>up in full text and not some code you have to decipher.  It also<br>comes with two covers, one with vents and the other completely<br>sealed.
R1RAXPM9TZ72AW	2	Frequently defective	"There seems to be a very high number of these being returned for a \\""Black Screen of Death\\"" problem where the screen suddenly stops displaying the video feed although the button on the LCD itself can still be used to put the camera into review mode showing that the BacPac still interacts fine with the camera. To get this problem fixed, you have to send them your already exorbitantly overpriced LCD *and* camera *at your expense* regardless if your camera works fine or not. I gave it 2 stars because there are a few things it does nicely (when it works) such as setting up angles for stationary shots and it also displays the menu items in full words rather than force you to decipher the cryptic letters on the camera display. The biggest thing is being able to review a video immediately after filming. The extra weight from the BacPac might make your camera a little more likely to flop around in high-impact environments. Overall, I would not recommend buying this item because it is overpriced, and GoPro is handling the defective units poorly by making the customer pay even more money to have it repaired for such a frequent problem. Reviewing videos on scene is nice, but not *that* nice. Wait until a new model with better quality manufacturing arrives."	2012-01-30	2776	"There seems to be a very high number of these being returned for<br>a \\""Black Screen of Death\\"" problem where the screen suddenly<br>stops displaying the video feed although the button on the LCD<br>itself can still be used to put the camera into review mode<br>showing that the BacPac still interacts fine with the camera. To<br>get this problem fixed, you have to send them your already<br>exorbitantly overpriced LCD *and* camera *at your expense*<br>regardless if your camera works fine or not. I gave it 2 stars<br>because there are a few things it does nicely (when it works)<br>such as setting up angles for stationary shots and it also<br>displays the menu items in full words rather than force you to<br>decipher the cryptic letters on the camera display. The biggest<br>thing is being able to review a video immediately after filming.<br>The extra weight from the BacPac might make your camera a little<br>more likely to flop around in high-impact environments. Overall,<br>I would not recommend buying this item because it is overpriced,<br>and GoPro is handling the defective units poorly by making the<br>customer pay even more money to have it repaired for such a<br>frequent problem. Reviewing videos on scene is nice, but not<br>*that* nice. Wait until a new model with better quality<br>manufacturing arrives."
R12NZK0ZCSRD57	5	This is worth it on the HERO just for the non Cryptic menues	Ok, To start, I have had my GoPro Hero for maybe 6 months and I LOVE IT!<br /><br />I bought the LCD backpack today originally because I thought it would be helpful in aiming shots and setting up pics and maybe viewing video on the GoPro. Little did I know that it gives you a REAL ENGLISH MENU SYSTEM!!! No more cryptic oFo codes that I cant remember! this one Feature alone makes this entire device 300 times easier to use, and the LCD backpack worth having!!!<br /><br />10/16/2012<br />Follow up on this item:<br />With the advent of the HERO2 and its significantly improved menu system this item has become less of a must have, BUT it is very nice to have simply because it lets you view your content before your back at the PC. Big deal, eh no, but its nice. I still recommend it!	2012-01-29	2777	Ok, To start, I have had my GoPro Hero for maybe 6 months and I<br>LOVE IT!<br /><br />I bought the LCD backpack today originally<br>because I thought it would be helpful in aiming shots and<br>setting up pics and maybe viewing video on the GoPro. Little did<br>I know that it gives you a REAL ENGLISH MENU SYSTEM!!! No more<br>cryptic oFo codes that I cant remember! this one Feature alone<br>makes this entire device 300 times easier to use, and the LCD<br>backpack worth having!!!<br /><br />10/16/2012<br />Follow up on<br>this item:<br />With the advent of the HERO2 and its<br>significantly improved menu system this item has become less of<br>a must have, BUT it is very nice to have simply because it lets<br>you view your content before your back at the PC. Big deal, eh<br>no, but its nice. I still recommend it!
RDHRVCTZVN0CN	3	overpriced	does what it's suppoed to do, but I now realize that for pennies I could have just glued a tripod nut to one of the spare GoPro mounts I have.  If you are handy, give that a try before spending the money on this thing.  Also, the domed nut I received with the mount has NO THREADS on the inside of it, and will not secure a screw. I have no idea why.	2012-01-27	2779	does what it's suppoed to do, but I now realize that for pennies<br>I could have just glued a tripod nut to one of the spare GoPro<br>mounts I have.  If you are handy, give that a try before<br>spending the money on this thing.  Also, the domed nut I<br>received with the mount has NO THREADS on the inside of it, and<br>will not secure a screw. I have no idea why.
R26CL8BTZ7T9KU	5	This one comes prepared!	One of the things I hate most about buying accessories is that a person normally has to buy other accessories to make the original accessory work.  With the LCD Bacpac this is not the case.  Thank you, GoPro, for including FOUR different case covers.  Someone had the genius idea (not sarcasm) and foresight to realize that two different cases in both sealed and ventilated forms would require different doors with this product.  So, not only can you see what you're shooting in advance, but right out of the box you're ready to dive, bike or do whatever you use your GoPro for.  My hats off to you, GoPro.	2012-01-26	2780	One of the things I hate most about buying accessories is that a<br>person normally has to buy other accessories to make the<br>original accessory work.  With the LCD Bacpac this is not the<br>case.  Thank you, GoPro, for including FOUR different case<br>covers.  Someone had the genius idea (not sarcasm) and foresight<br>to realize that two different cases in both sealed and<br>ventilated forms would require different doors with this<br>product.  So, not only can you see what you're shooting in<br>advance, but right out of the box you're ready to dive, bike or<br>do whatever you use your GoPro for.  My hats off to you, GoPro.
R1WW68Y75FN1MY	5	A handy mount to have	Stick you gopro on top a monopod. (the other end and a handlebar mount a better for that thouugh)  Stick it on a mini tripod and carry it around for a timed group shot.  Find an appropriate bolt at your local hardware store and now youre not limited to just tripods!  As always, I will continue to recommend GoPro. They have do right by me and my friends every time.	2012-01-26	2780	Stick you gopro on top a monopod. (the other end and a handlebar<br>mount a better for that thouugh)  Stick it on a mini tripod and<br>carry it around for a timed group shot.  Find an appropriate<br>bolt at your local hardware store and now youre not limited to<br>just tripods!  As always, I will continue to recommend GoPro.<br>They have do right by me and my friends every time.
R180KMKCRFDUBE	4	Life saver when you need it	Life saver when you need it, however not a necessity.  Pros:  Lets you compose before recording or capturing photos  Cons:  Almost useless in day light.  The screen is simply to dim to use outside even on cloudy days.  The con is pretty big but I like it just the same.  I have adapted to using it to get an idea of where objects might appear in a composition.  Just set you expectations for what you are getting.	2012-01-21	2785	Life saver when you need it, however not a necessity.  Pros:<br>Lets you compose before recording or capturing photos  Cons:<br>Almost useless in day light.  The screen is simply to dim to use<br>outside even on cloudy days.  The con is pretty big but I like<br>it just the same.  I have adapted to using it to get an idea of<br>where objects might appear in a composition.  Just set you<br>expectations for what you are getting.
R2NZUKYZGF4HPS	1	Stopped working after a few days, WITH the new gopro 2	"The screen worked amazing for the few days prior but today it just went black. The camera was used on a tripod to set up stationary shots so the camera was never abused in any way. I'm not the only one who has experienced this and have even read many reviews saying that the replacements they send tend to do this as well. They haven't fixed this problem, this isn't an early model of the bacpac and I highly suggest to anyone, including my friends, to AVOID this product and invest in something else. Don't waste your money on something that will \\""maybe\\"" work after a few days. Good idea, worst execution I've seen in a long time."	2012-01-18	2788	"The screen worked amazing for the few days prior but today it<br>just went black. The camera was used on a tripod to set up<br>stationary shots so the camera was never abused in any way. I'm<br>not the only one who has experienced this and have even read<br>many reviews saying that the replacements they send tend to do<br>this as well. They haven't fixed this problem, this isn't an<br>early model of the bacpac and I highly suggest to anyone,<br>including my friends, to AVOID this product and invest in<br>something else. Don't waste your money on something that will<br>\\""maybe\\"" work after a few days. Good idea, worst execution<br>I've seen in a long time."
R128BRN2697FUN	5	Great for getting additional support/function	Another added function piece for the Go Pro camera -great on a tripod if you're taking time lapse images or at the end of a monopod to include yourself in the video.	2012-01-18	2788	Another added function piece for the Go Pro camera -great on a<br>tripod if you're taking time lapse images or at the end of a<br>monopod to include yourself in the video.
R7S3AK51UQNG8	5	Great little accessory	I purchased the LCD Bacpac along with a Gopro hd hero 1. Yes, it's an additional $70 you have to spend but with the hd hero already being a good deal, I thought it was worth it. The LCD bacpac has worked flawlessly since last August. I have used this underwater, on cars, on rc cars, around the house and love being able to frame the shots instead of just hoping my camera placement is correct.  The LCD is easy to view in most conditions. Direct sunlight will make it tougher to see, but that's expected from most LCD's.  *Notes  I believe you have to update the camera firmware before attaching the LCD bacpac. I followed the instructions and never had any trouble with it.  Be sure to set the LCD to shut off after 60 seconds (in settings) and your battery will last much longer.	2012-01-17	2789	I purchased the LCD Bacpac along with a Gopro hd hero 1. Yes,<br>it's an additional $70 you have to spend but with the hd hero<br>already being a good deal, I thought it was worth it. The LCD<br>bacpac has worked flawlessly since last August. I have used this<br>underwater, on cars, on rc cars, around the house and love being<br>able to frame the shots instead of just hoping my camera<br>placement is correct.  The LCD is easy to view in most<br>conditions. Direct sunlight will make it tougher to see, but<br>that's expected from most LCD's.  *Notes  I believe you have to<br>update the camera firmware before attaching the LCD bacpac. I<br>followed the instructions and never had any trouble with it.  Be<br>sure to set the LCD to shut off after 60 seconds (in settings)<br>and your battery will last much longer.
