topic	text	textwrap	x	y
data/topics/service_swissotel_hotel_chicago.txt.data	They did give us an extra bed for our little girl after we requested it but having stayed in the hampton inn and suites, milwaukee the days before, i have to say the service was poorer .	They did give us an extra bed for our little girl after we<br>requested it but having stayed in the hampton inn and suites,<br>milwaukee the days before, i have to say the service was poorer<br>.	-7.5630817	-1.4960726
data/topics/service_swissotel_hotel_chicago.txt.data	com $200 per night but wish we had stayed with the hilton group for our stay in chicago s they seem to be more reasonably priced and more customer service based .	com $200 per night but wish we had stayed with the hilton group<br>for our stay in chicago s they seem to be more reasonably priced<br>and more customer service based .	-6.0484776	-1.1275511
data/topics/service_swissotel_hotel_chicago.txt.data	Chicago is fantastic and i would recommend giordinos pizza  , we also did the chicago bus co tour, we paid fpr a 3 day pass which was worth the money because it is a hop on and off service and can be used to save your legs when you start to get tired .	Chicago is fantastic and i would recommend giordinos pizza  , we<br>also did the chicago bus co tour, we paid fpr a 3 day pass which<br>was worth the money because it is a hop on and off service and<br>can be used to save your legs when you start to get tired .	-6.2443657	0.7714483
data/topics/service_swissotel_hotel_chicago.txt.data	The room itself had worn carpets, some scratched furniture and leaky showerhead, butthe maid service was generally prompt and efficient .	The room itself had worn carpets, some scratched furniture and<br>leaky showerhead, butthe maid service was generally prompt and<br>efficient .	-7.306685	-2.1036434
data/topics/service_swissotel_hotel_chicago.txt.data	The rooms were comparable but I have to admit I loved the Fairmont service, especially the bellhops and front desk .	The rooms were comparable but I have to admit I loved the<br>Fairmont service, especially the bellhops and front desk .	-6.269672	-1.7759893
data/topics/service_swissotel_hotel_chicago.txt.data	Swissotel needs some training on customer service .	Swissotel needs some training on customer service .	-9.378195	-1.059401
data/topics/service_swissotel_hotel_chicago.txt.data	we had to go up a floor and into a service area to find ice .	we had to go up a floor and into a service area to find ice .	-6.5214624	-3.299242
data/topics/service_swissotel_hotel_chicago.txt.data	The hotel is in a great location, the staff is friendly and very service, oriented .	The hotel is in a great location, the staff is friendly and very<br>service, oriented .	-5.7288876	-0.96418875
data/topics/service_swissotel_hotel_chicago.txt.data	Large rooms and excellent service .	Large rooms and excellent service .	-8.261934	-0.21726018
data/topics/service_swissotel_hotel_chicago.txt.data	Got Swissotel for a very good price, but was a little anxious since some of the reviews on this site complained of slow elevator service, unhelpful staff, etc .	Got Swissotel for a very good price, but was a little anxious<br>since some of the reviews on this site complained of slow<br>elevator service, unhelpful staff, etc .	-8.173409	-1.4500862
data/topics/service_swissotel_hotel_chicago.txt.data	The elevators were always quick and in service, and the views of Navy Pier as you walk off the elevators are spectacular .	The elevators were always quick and in service, and the views of<br>Navy Pier as you walk off the elevators are spectacular .	-5.861723	-1.7359651
data/topics/service_swissotel_hotel_chicago.txt.data	If you are interested in going to Navy Pier, there is a free trolley service on the side of the Hyatt hotel, you can catch, just make sure it has the yellow star on the trolley .	If you are interested in going to Navy Pier, there is a free<br>trolley service on the side of the Hyatt hotel, you can catch,<br>just make sure it has the yellow star on the trolley .	-4.9907317	0.87385696
data/topics/service_swissotel_hotel_chicago.txt.data	I would recommend this hotel, they gave great service even though we booked with [, , ] .	I would recommend this hotel, they gave great service even<br>though we booked with [, , ] .	-5.377264	-0.7958054
data/topics/service_swissotel_hotel_chicago.txt.data	Service at the front desk was very friendly and efficient while room, service breakfasts were quite good and delivered promptly .	Service at the front desk was very friendly and efficient while<br>room, service breakfasts were quite good and delivered promptly<br>.	-7.523733	-0.014311748
data/topics/service_swissotel_hotel_chicago.txt.data	We ordered room service for late night ice cream and fruit and also breakfast and it was prompt and very excellent food .	We ordered room service for late night ice cream and fruit and<br>also breakfast and it was prompt and very excellent food .	-7.5297136	-0.110136025
data/topics/service_swissotel_hotel_chicago.txt.data	Lots of folks were checking out and the elevator service was slow .	Lots of folks were checking out and the elevator service was<br>slow .	-6.0562706	-2.8543656
data/topics/service_swissotel_hotel_chicago.txt.data	excellent Hotel fantastic service unforgettable experiance !	excellent Hotel fantastic service unforgettable experiance !	-5.312798	-0.73607475
data/topics/service_swissotel_hotel_chicago.txt.data	the service staff always left our rooms clean, and even arranged my girlfreinds jewelry for her, untangling her necklaces and earrings from each other, and leaving them evenly placed on the bureau !	the service staff always left our rooms clean, and even arranged<br>my girlfreinds jewelry for her, untangling her necklaces and<br>earrings from each other, and leaving them evenly placed on the<br>bureau !	-8.377989	-2.5640488
data/topics/service_swissotel_hotel_chicago.txt.data	A very nice, classic, comfortable, full, service hotel .	A very nice, classic, comfortable, full, service hotel .	-4.847969	-0.88671607
data/topics/service_swissotel_hotel_chicago.txt.data	The staff was absolutely excellent = full service, from front desk, to health club attendants, to business center personnel .	The staff was absolutely excellent = full service, from front<br>desk, to health club attendants, to business center personnel .	-8.96743	-1.7611465
data/topics/service_swissotel_hotel_chicago.txt.data	If without transport, the Swissotel is regularly serviced by the Continental Airport Express shuttle .	If without transport, the Swissotel is regularly serviced by the<br>Continental Airport Express shuttle .	-5.232311	0.99973553
data/topics/service_swissotel_hotel_chicago.txt.data	You'll pay hotel prices for breakfast, but the price was on par or slightly below breakfasts that we've had via room service at other hotels .	You'll pay hotel prices for breakfast, but the price was on par<br>or slightly below breakfasts that we've had via room service at<br>other hotels .	-6.9386697	-0.23475583
data/topics/service_swissotel_hotel_chicago.txt.data	The lunches are reasonably priced and the service is great .	The lunches are reasonably priced and the service is great .	-7.0968375	0.5989821
data/topics/service_swissotel_hotel_chicago.txt.data	Room service quality was great, but the prices were outrageous .	Room service quality was great, but the prices were outrageous .	-7.092751	-1.3692206
data/topics/service_swissotel_hotel_chicago.txt.data	It exhibits neither Swiss efficiency nor American service .	It exhibits neither Swiss efficiency nor American service .	5.493274	-10.549179
data/topics/service_swissotel_hotel_chicago.txt.data	Valet service is a joke,  takes forever to get the car, and then they stand right next to you until you tip them .	Valet service is a joke,  takes forever to get the car, and then<br>they stand right next to you until you tip them .	-8.53592	-3.2372348
data/topics/service_swissotel_hotel_chicago.txt.data	Everything was wonderful, including the staff and service .	Everything was wonderful, including the staff and service .	-8.174053	-1.0422513
data/topics/service_swissotel_hotel_chicago.txt.data	Now on the side of the service andstaff, there is a real &quot snobbish&quot  attitude that isprobably related to the fact that the Swedish, Germanprogeny of Europe work at the hotel, except as luggagehandlers, toilet cleaners and car parkers .	Now on the side of the service andstaff, there is a real &quot<br>snobbish&quot  attitude that isprobably related to the fact that<br>the Swedish, Germanprogeny of Europe work at the hotel, except<br>as luggagehandlers, toilet cleaners and car parkers .	-5.8674464	-1.0365336
data/topics/service_swissotel_hotel_chicago.txt.data	So, in all, I would definitely stay hereagain, even though the service stinks, the restaurantis for rich patrons with money to blow and the peopleare snobs, the rooms make up for it .	So, in all, I would definitely stay hereagain, even though the<br>service stinks, the restaurantis for rich patrons with money to<br>blow and the peopleare snobs, the rooms make up for it .	-6.0010605	-0.7005849
data/topics/service_swissotel_hotel_chicago.txt.data	great breakfast great view and great service .	great breakfast great view and great service .	-7.1174974	0.7528342
data/topics/service_swissotel_hotel_chicago.txt.data	I had also stayed at the Swissotel Boston several years ago and this was a much different experience from a service point of view .	I had also stayed at the Swissotel Boston several years ago and<br>this was a much different experience from a service point of<br>view .	-8.3297415	-1.6016555
data/topics/service_swissotel_hotel_chicago.txt.data	The internet access guest services movie selection didn't work either .	The internet access guest services movie selection didn't work<br>either .	-6.6815996	-0.9160131
data/topics/service_swissotel_hotel_chicago.txt.data	I had a note slipped under my door early Friday morning telling me that they were working on the guest services movie thing and that they hoped to have it back working that night .	I had a note slipped under my door early Friday morning telling<br>me that they were working on the guest services movie thing and<br>that they hoped to have it back working that night .	-7.2769494	-2.913056
data/topics/service_swissotel_hotel_chicago.txt.data	Service was great as I was greeted immediately by bellstaff from my taxi and the desk person greeted me with a great smile .	Service was great as I was greeted immediately by bellstaff from<br>my taxi and the desk person greeted me with a great smile .	-8.269483	-1.9442208
data/topics/service_swissotel_hotel_chicago.txt.data	There was no evening turndown service or complimentary bottled water .	There was no evening turndown service or complimentary bottled<br>water .	-8.025566	0.6172546
data/topics/service_swissotel_hotel_chicago.txt.data	Room service is limited after 10 p .	Room service is limited after 10 p .	-5.8443637	-1.5670271
data/topics/service_swissotel_hotel_chicago.txt.data	The worst were the clorox, like smell on that floor and the level of service provided by the staff .	The worst were the clorox, like smell on that floor and the<br>level of service provided by the staff .	-7.4133725	-2.7206204
data/topics/service_swissotel_hotel_chicago.txt.data	Swissotel offered all the services extras I like , ,  lots of cabs, in, hotel bar, great views, room service, etc .	Swissotel offered all the services extras I like , ,  lots of<br>cabs, in, hotel bar, great views, room service, etc .	-7.181156	-1.4226189
data/topics/service_swissotel_hotel_chicago.txt.data	I did not find the service staff to be above average in any way, with the exception of the lovely concierge .	I did not find the service staff to be above average in any way,<br>with the exception of the lovely concierge .	-8.6152315	-1.779467
data/topics/service_swissotel_hotel_chicago.txt.data	Honestly, I would rate the service and location a three, the rooms a four, and the view a five !	Honestly, I would rate the service and location a three, the<br>rooms a four, and the view a five !	-5.538011	-1.1122977
data/topics/service_swissotel_hotel_chicago.txt.data	We were very pleased with the hotel and with the service .	We were very pleased with the hotel and with the service .	-7.0567417	-1.6596712
data/topics/service_swissotel_hotel_chicago.txt.data	The room had not been serviced and we were not pleased .	The room had not been serviced and we were not pleased .	-6.516636	-3.51826
data/topics/service_swissotel_hotel_chicago.txt.data	There is no actual Spa, its just a service they make an appointment with and they come to the hotel, , so the services are overpriced .	There is no actual Spa, its just a service they make an<br>appointment with and they come to the hotel, , so the services<br>are overpriced .	-5.5446067	-1.145378
data/topics/service_swissotel_hotel_chicago.txt.data	Room service was efficient, average priced, and decent food .	Room service was efficient, average priced, and decent food .	-7.1593127	-1.2861407
data/topics/service_swissotel_hotel_chicago.txt.data	I ordered room service late on Saturday night, and the gentlemen who brought it up was one of the most pleasant people I encountered in Chicago !	I ordered room service late on Saturday night, and the gentlemen<br>who brought it up was one of the most pleasant people I<br>encountered in Chicago !	-7.598695	-0.222253
data/topics/service_swissotel_hotel_chicago.txt.data	Although my key card always malfunctioned   the service was top notch .	Although my key card always malfunctioned   the service was top<br>notch .	-8.808941	-1.2083299
data/topics/service_swissotel_hotel_chicago.txt.data	We spent last weekend at the Swissotel and were delighted with the service, the views and the amenities .	We spent last weekend at the Swissotel and were delighted with<br>the service, the views and the amenities .	-7.0916953	-1.3612027
data/topics/service_swissotel_hotel_chicago.txt.data	The maid who had provided turn, down service had also turned on the radio, so &quot Take Five&quot  accompanied the fireworks .	The maid who had provided turn, down service had also turned on<br>the radio, so &quot Take Five&quot  accompanied the fireworks .	-7.453906	-2.1278684
data/topics/service_swissotel_hotel_chicago.txt.data	Great views, bathrooms  , and room service .	Great views, bathrooms  , and room service .	-8.191809	-0.2298854
data/topics/service_swissotel_hotel_chicago.txt.data	Never had a problem with any service personnel .	Never had a problem with any service personnel .	-8.963553	-1.4466394
data/topics/service_swissotel_hotel_chicago.txt.data	The service we experienced was top notch and everyone was extremely pleasant .	The service we experienced was top notch and everyone was<br>extremely pleasant .	-9.098672	-1.510581
data/topics/service_swissotel_hotel_chicago.txt.data	I ate their last night and the food and service were top noch .	I ate their last night and the food and service were top noch .	-7.299398	0.27471343
data/topics/service_swissotel_hotel_chicago.txt.data	I had a great experience here from the quality of the lobby, to the quality of the room, to the view, to the room service, to the food .	I had a great experience here from the quality of the lobby, to<br>the quality of the room, to the view, to the room service, to<br>the food .	-7.779219	-1.240606
data/topics/service_swissotel_hotel_chicago.txt.data	Comfortable beds, friendly service, not as many noisy sirens !	Comfortable beds, friendly service, not as many noisy sirens !	-8.44758	-0.20234245
data/topics/service_swissotel_hotel_chicago.txt.data	While the rooms are quite nice, I was dismayed by the snotty service I received at the Swissotel in Chicago .	While the rooms are quite nice, I was dismayed by the snotty<br>service I received at the Swissotel in Chicago .	-6.253718	-1.2535342
data/topics/service_swissotel_hotel_chicago.txt.data	While our lakeview room was spectacular   I was very disappointed with the room and the service at this hotel .	While our lakeview room was spectacular   I was very<br>disappointed with the room and the service at this hotel .	-6.109762	-1.3336853
data/topics/service_swissotel_hotel_chicago.txt.data	As for service issues, the concierge gave us erroneous info about the Navy Pier trolley  the maid failed to replace toiletries and towels, despite a $3 tip that had been left I normally tip $1, 2 per day and wait until the day we leave to tip the maid, but I decided to try something different this time since we were at a 4	As for service issues, the concierge gave us erroneous info<br>about the Navy Pier trolley  the maid failed to replace<br>toiletries and towels, despite a $3 tip that had been left I<br>normally tip $1, 2 per day and wait until the day we leave to<br>tip the maid, but I decided to try something different this time<br>since we were at a 4	-7.6203175	-0.77675337
data/topics/service_swissotel_hotel_chicago.txt.data	potential, but is probably in need of a renovation and some intense customer service training for its staff .	potential, but is probably in need of a renovation and some<br>intense customer service training for its staff .	-8.615505	-0.35436368
data/topics/service_swissotel_hotel_chicago.txt.data	Breakfast perfect and service really good .	Breakfast perfect and service really good .	-7.1835556	0.58485657
data/topics/service_swissotel_hotel_chicago.txt.data	Beautiful hotel with great service and location .	Beautiful hotel with great service and location .	-4.9579396	-0.73457783
data/topics/service_swissotel_hotel_chicago.txt.data	This is a great hotel with no customer service focus .	This is a great hotel with no customer service focus .	-5.6719294	-1.0366689
data/topics/service_swissotel_hotel_chicago.txt.data	It amazes me that a hotel of this caliber does not understand customer service .	It amazes me that a hotel of this caliber does not understand<br>customer service .	-5.820336	-1.1164354
data/topics/service_swissotel_hotel_chicago.txt.data	Also, room service told me that I could not order scrambled eggs because it was after 11 AM .	Also, room service told me that I could not order scrambled eggs<br>because it was after 11 AM .	-7.5026975	-0.49764696
data/topics/service_swissotel_hotel_chicago.txt.data	Very disappointing from a service perspective .	Very disappointing from a service perspective .	-9.003747	-0.6979225
data/topics/service_swissotel_hotel_chicago.txt.data	The hotel is advertised to have multiple restaurants, but that was not the case either , ,  other than room service the only option for dinner is The Palms restaurant which is very overpriced for the quality of the food .	The hotel is advertised to have multiple restaurants, but that<br>was not the case either , ,  other than room service the only<br>option for dinner is The Palms restaurant which is very<br>overpriced for the quality of the food .	-6.5185556	-0.3249096
data/topics/service_swissotel_hotel_chicago.txt.data	Just don't ask anyone to provide you with outstanding service !	Just don't ask anyone to provide you with outstanding service !	-9.179386	-0.74119484
data/topics/service_swissotel_hotel_chicago.txt.data	Service was friendly and courteous .	Service was friendly and courteous .	-9.531025	-1.4920315
data/topics/service_swissotel_hotel_chicago.txt.data	My family and I recently stayed in the Chicago hotel,   and I was so completely disappointed in both the room and the service that not only will I never stay in one of their facilities again, but I will certainly encourage all of my friends and family to do the same .	My family and I recently stayed in the Chicago hotel,   and I<br>was so completely disappointed in both the room and the service<br>that not only will I never stay in one of their facilities<br>again, but I will certainly encourage all of my friends and<br>family to do the same .	-6.271448	-1.2288259
data/topics/service_swissotel_hotel_chicago.txt.data	We travel extensively and I can tell you that the scenario in Chicago could have been avoided had the manager taken any amount of time to use some form of customer service .	We travel extensively and I can tell you that the scenario in<br>Chicago could have been avoided had the manager taken any amount<br>of time to use some form of customer service .	-8.459687	-2.4088588
data/topics/service_swissotel_hotel_chicago.txt.data	, followed shortly thereafter by a knock and a housekeeper telling us our sign wasn't out  the hotel's extremely limited cable service    our housekeeper didn't refill replace our shampoo or shower gel our entire stay, nor did she empty all of our trash bins at any one time  our room service on two occasions brought us cold soggy, , and very late, , food  the lobby bar closes at 9 p .	, followed shortly thereafter by a knock and a housekeeper<br>telling us our sign wasn't out  the hotel's extremely limited<br>cable service    our housekeeper didn't refill replace our<br>shampoo or shower gel our entire stay, nor did she empty all of<br>our trash bins at any one time  our room service on two<br>occasions brought us cold soggy, , and very late, , food  the<br>lobby bar closes at 9 p .	-7.190505	-3.302057
data/topics/service_swissotel_hotel_chicago.txt.data	I recommend this high class hotel with perfect service and will stay there again .	I recommend this high class hotel with perfect service and will<br>stay there again .	-5.1387577	-0.6742468
data/topics/service_swissotel_hotel_chicago.txt.data	Service was european and elegant .	Service was european and elegant .	-7.638232	-1.4321886
data/topics/service_swissotel_hotel_chicago.txt.data	Great service, nice view, nice room .	Great service, nice view, nice room .	-9.024878	0.1056994
data/topics/service_swissotel_hotel_chicago.txt.data	My husband and I had one of our most memorable hotel experiences at the Suisse due to the service .	My husband and I had one of our most memorable hotel experiences<br>at the Suisse due to the service .	-5.473766	-1.1391112
data/topics/service_swissotel_hotel_chicago.txt.data	Just stayed for one night but did not receive the service one would expect from a 4 star hotel .	Just stayed for one night but did not receive the service one<br>would expect from a 4 star hotel .	-6.625699	-1.4898969
data/topics/service_swissotel_hotel_chicago.txt.data	Our last hotel stay downtown was at the Sofitel &amp  I felt the service and hotel were much better .	Our last hotel stay downtown was at the Sofitel &amp  I felt the<br>service and hotel were much better .	-5.859458	-0.42529273
data/topics/service_swissotel_hotel_chicago.txt.data	Service was good ,  efficient and polite .	Service was good ,  efficient and polite .	-9.363826	-1.3748026
data/topics/service_swissotel_hotel_chicago.txt.data	This restaurant is within the hotel but seems to operate independantly so you cannot order room service from the Palm but you can get take out and then have plates utensils delivered from room srevice .	This restaurant is within the hotel but seems to operate<br>independantly so you cannot order room service from the Palm but<br>you can get take out and then have plates utensils delivered<br>from room srevice .	-6.5050344	-0.24970992
data/topics/service_swissotel_hotel_chicago.txt.data	By the way, all housekeeping and room service requests are handled promptly .	By the way, all housekeeping and room service requests are<br>handled promptly .	-7.2724	-1.2370721
data/topics/service_swissotel_hotel_chicago.txt.data	Spend your money for a nicer hotel just off the lake or off Michigan avenue for real top notch service .	Spend your money for a nicer hotel just off the lake or off<br>Michigan avenue for real top notch service .	-5.159106	-0.53871393
data/topics/service_swissotel_hotel_chicago.txt.data	I cannot comment on room services, however the staff in the front desk were professional and helpful .	I cannot comment on room services, however the staff in the<br>front desk were professional and helpful .	-8.820011	-1.8149892
data/topics/service_swissotel_hotel_chicago.txt.data	Exceptional rooms and service !	Exceptional rooms and service !	-8.224225	-0.22093807
data/topics/service_swissotel_hotel_chicago.txt.data	Service was excellent and the suites were large and comfortable .	Service was excellent and the suites were large and comfortable<br>.	-7.577086	-1.3292214
data/topics/service_swissotel_hotel_chicago.txt.data	Beautiful Hotel ,  Service Slightly Lacking .	Beautiful Hotel ,  Service Slightly Lacking .	-5.2469263	-0.93544644
data/topics/service_swissotel_hotel_chicago.txt.data	Great service in there, and a nice quiet place to grab a drink and just talk .	Great service in there, and a nice quiet place to grab a drink<br>and just talk .	-9.106733	0.06605139
data/topics/size_asus_netbook_1005ha.txt.data	A few other things I'd like to point out is that you must push the micro, sized right angle end of the ac adapter until it snaps in place or the battery may not charge .	A few other things I'd like to point out is that you must push<br>the micro, sized right angle end of the ac adapter until it<br>snaps in place or the battery may not charge .	8.768342	6.27953
data/topics/size_asus_netbook_1005ha.txt.data	The full size right shift key was enough for me to drop my 1000HE .	The full size right shift key was enough for me to drop my<br>1000HE .	6.135971	7.549409
data/topics/size_asus_netbook_1005ha.txt.data	You should understand that this is not a full featured laptop squeezed into a smaller and manageable size .	You should understand that this is not a full featured laptop<br>squeezed into a smaller and manageable size .	7.272539	6.409125
data/topics/size_asus_netbook_1005ha.txt.data	The keyboards are 92% the size of those found on a standard computer and the machines run a little hot .	The keyboards are 92% the size of those found on a standard<br>computer and the machines run a little hot .	6.316195	7.6566343
data/topics/size_asus_netbook_1005ha.txt.data	The keyboard has a responsive feel and the larger keys   along with the oversize right shift key are a real plus .	The keyboard has a responsive feel and the larger keys   along<br>with the oversize right shift key are a real plus .	6.259071	7.482106
data/topics/size_asus_netbook_1005ha.txt.data	Yes, I did have an airplane trip in the last couple of days, and was thankful for the small size when the person in front of me reclined their seat back all the way for the whole flight .	Yes, I did have an airplane trip in the last couple of days, and<br>was thankful for the small size when the person in front of me<br>reclined their seat back all the way for the whole flight .	4.7666497	-7.6839995
data/topics/size_asus_netbook_1005ha.txt.data	Taking the machine through airport security is so much easier than doing the same with a full size notebook or even the 700m .	Taking the machine through airport security is so much easier<br>than doing the same with a full size notebook or even the 700m .	7.2940235	6.4556904
data/topics/size_asus_netbook_1005ha.txt.data	Battery life continues to hold up and the keyboard is a true godsend with its full size keys .	Battery life continues to hold up and the keyboard is a true<br>godsend with its full size keys .	6.5816636	6.8274264
data/topics/size_asus_netbook_1005ha.txt.data	I recommend minimizing the size of the scroll zones on the right and bottom, other wise you find the screen suddenly scrolling when you did not want it to do so .	I recommend minimizing the size of the scroll zones on the right<br>and bottom, other wise you find the screen suddenly scrolling<br>when you did not want it to do so .	5.5568395	6.0708704
data/topics/size_asus_netbook_1005ha.txt.data	It's a huge improvement over my old, full, size laptop in many ways, and the few things that are less than ideal aren't such a big deal .	It's a huge improvement over my old, full, size laptop in many<br>ways, and the few things that are less than ideal aren't such a<br>big deal .	7.2838254	6.340002
data/topics/size_asus_netbook_1005ha.txt.data	, Tiny and light the slightly smaller than standard keyboard is no problem for me to use, , and I'm a touch typist, , the keys themselves are a good size and feel good .	, Tiny and light the slightly smaller than standard keyboard is<br>no problem for me to use, , and I'm a touch typist, , the keys<br>themselves are a good size and feel good .	6.2810235	7.6383758
data/topics/size_asus_netbook_1005ha.txt.data	The keyboard is terrific, solid feel and full size .	The keyboard is terrific, solid feel and full size .	6.45523	7.55615
data/topics/size_asus_netbook_1005ha.txt.data	It's the perfect size and weight to take almost anywhere .	It's the perfect size and weight to take almost anywhere .	6.943642	6.1773553
data/topics/size_asus_netbook_1005ha.txt.data	The machine has the most comfortable small keyboard I've ever used, because the keys are flat and so the surfaces that your fingerpads touch are actually about the size of standard keyboards .	The machine has the most comfortable small keyboard I've ever<br>used, because the keys are flat and so the surfaces that your<br>fingerpads touch are actually about the size of standard<br>keyboards .	6.289393	7.6064715
data/topics/size_asus_netbook_1005ha.txt.data	It won't give you all the functionality of a full, sized laptop, and the small screen may take some getting used to, but no regular laptop gives you this kind of battery life, and most of the functions absent here aren't used by most people most of the time anyway, so if the tradeoff is fewer features for greatly, increased battery life, I'll take the latter .	It won't give you all the functionality of a full, sized laptop,<br>and the small screen may take some getting used to, but no<br>regular laptop gives you this kind of battery life, and most of<br>the functions absent here aren't used by most people most of the<br>time anyway, so if the tradeoff is fewer features for greatly,<br>increased battery life, I'll take the latter .	7.5086155	6.286947
data/topics/size_asus_netbook_1005ha.txt.data	Smaller size videos   play even smoother .	Smaller size videos   play even smoother .	8.422685	3.3347657
data/topics/size_asus_netbook_1005ha.txt.data	keyboard is actually a pleasure to use inspite of small size	keyboard is actually a pleasure to use inspite of small size	6.14375	7.586863
data/topics/size_asus_netbook_1005ha.txt.data	Size is one of the smaller for a 10  yet still maintaining reasonable useability .	Size is one of the smaller for a 10  yet still maintaining<br>reasonable useability .	6.769979	6.0497684
data/topics/size_asus_netbook_1005ha.txt.data	Ended up with this one based on smaller size, lighter weight and the overwhelming number of positive reviews .	Ended up with this one based on smaller size, lighter weight and<br>the overwhelming number of positive reviews .	6.92389	5.890315
data/topics/size_asus_netbook_1005ha.txt.data	Pro's ,  I so wanted to love the small size, long battery life, brilliant blue color and light weight .	Pro's ,  I so wanted to love the small size, long battery life,<br>brilliant blue color and light weight .	6.7488217	6.4917006
data/topics/size_asus_netbook_1005ha.txt.data	The performance is great for it's size ,  remember these are not designed to be speed demons but to be highly portable and cordless for extended periods of time .	The performance is great for it's size ,  remember these are not<br>designed to be speed demons but to be highly portable and<br>cordless for extended periods of time .	7.8179	5.999619
data/topics/size_asus_netbook_1005ha.txt.data	I must remind buyer's these are not meant to be a replacement for a full size PC, they don't have CD DVD drives in them although you can get an external, which I have .	I must remind buyer's these are not meant to be a replacement<br>for a full size PC, they don't have CD DVD drives in them<br>although you can get an external, which I have .	8.10766	4.069486
data/topics/size_asus_netbook_1005ha.txt.data	Small, easy to grab and go, and can do your business in places that wouldn't open a full size laptop, easy to take notes on, or keep copies of what your working on from your main PC and continue working on it where ever you are .	Small, easy to grab and go, and can do your business in places<br>that wouldn't open a full size laptop, easy to take notes on, or<br>keep copies of what your working on from your main PC and<br>continue working on it where ever you are .	7.3039966	6.4442415
data/topics/size_asus_netbook_1005ha.txt.data	The keyboard isn't quite full sized of course, but very easy to get used to .	The keyboard isn't quite full sized of course, but very easy to<br>get used to .	6.202826	7.5830846
data/topics/size_asus_netbook_1005ha.txt.data	I had some real problems trying to use my Toshiba Satellite when flying for the past few years, and the distance between the top of the display and the edge of the netbook when open is a practical size to get my work done on a flight .	I had some real problems trying to use my Toshiba Satellite when<br>flying for the past few years, and the distance between the top<br>of the display and the edge of the netbook when open is a<br>practical size to get my work done on a flight .	7.296712	6.4262643
data/topics/size_asus_netbook_1005ha.txt.data	The keyboard, more than 90% standard size, is just large enough .	The keyboard, more than 90% standard size, is just large enough<br>.	5.990719	7.6514964
data/topics/size_asus_netbook_1005ha.txt.data	,  don't know why they use the screen size most do ,  1024 x 600 seems cramped	,  don't know why they use the screen size most do ,  1024 x 600<br>seems cramped	6.359538	5.810972
data/topics/size_asus_netbook_1005ha.txt.data	Everything I needed in a laptop without the heavy, bulky size .	Everything I needed in a laptop without the heavy, bulky size .	7.3742766	6.528869
data/topics/size_asus_netbook_1005ha.txt.data	The overall size seems right on target, small enough to easily travel, but large enough to be usable .	The overall size seems right on target, small enough to easily<br>travel, but large enough to be usable .	6.955411	6.170313
data/topics/size_asus_netbook_1005ha.txt.data	Full sized laptops are so freaking bulky, heavy, and the battery wouldnt even make it though one of my evening classes .	Full sized laptops are so freaking bulky, heavy, and the battery<br>wouldnt even make it though one of my evening classes .	7.7993016	6.3809295
data/topics/size_asus_netbook_1005ha.txt.data	Surprisingly readable screen for the size .	Surprisingly readable screen for the size .	5.356781	5.6100473
data/topics/size_asus_netbook_1005ha.txt.data	Speaking of which, the keyboard's relatively large size ,  at 92% of the size of a normal one ,  writing longer texts on it is no problem .	Speaking of which, the keyboard's relatively large size ,  at<br>92% of the size of a normal one ,  writing longer texts on it is<br>no problem .	5.8975177	7.6200643
data/topics/size_asus_netbook_1005ha.txt.data	My only complaint is the small, compressed size of the UP and DOWN arrows, but I suppose that was probably unavoidable .	My only complaint is the small, compressed size of the UP and<br>DOWN arrows, but I suppose that was probably unavoidable .	5.023938	6.011378
data/topics/size_asus_netbook_1005ha.txt.data	Someone else suggested going to the store first to check out the size .	Someone else suggested going to the store first to check out the<br>size .	6.8719883	6.247196
data/topics/size_asus_netbook_1005ha.txt.data	1 inches is a bit small, so make sure you check some 10 inch models out at Best Buy or Office Max to make sure you're ok with the size .	1 inches is a bit small, so make sure you check some 10 inch<br>models out at Best Buy or Office Max to make sure you're ok with<br>the size .	6.8282166	6.4154043
data/topics/size_asus_netbook_1005ha.txt.data	It runs quietly and operates Windows efficiently, staying incredibly cool compared to the instant burn, your, lap sauna of my full, sized HP Pavillion .	It runs quietly and operates Windows efficiently, staying<br>incredibly cool compared to the instant burn, your, lap sauna of<br>my full, sized HP Pavillion .	6.107437	4.0762696
data/topics/size_asus_netbook_1005ha.txt.data	Speaking of typing, the keyboard is great, almost full size .	Speaking of typing, the keyboard is great, almost full size .	6.1211004	7.586372
data/topics/size_asus_netbook_1005ha.txt.data	Screen is nice, and adequately sized, , use fullscreen browsing .	Screen is nice, and adequately sized, , use fullscreen browsing<br>.	5.7847776	5.941401
data/topics/size_asus_netbook_1005ha.txt.data	XP is great after a glacial Vista laptop, despite the Atom this is much faster than a full, size Vista laptop we have .	XP is great after a glacial Vista laptop, despite the Atom this<br>is much faster than a full, size Vista laptop we have .	5.9040437	3.8101573
data/topics/size_asus_netbook_1005ha.txt.data	The screen size works just fine for me .	The screen size works just fine for me .	6.27755	5.909578
data/topics/size_asus_netbook_1005ha.txt.data	It's 92% the size of a regular keyboard, and my somewhat larger, than, average male hands have adapted completely in a few weeks .	It's 92% the size of a regular keyboard, and my somewhat larger,<br>than, average male hands have adapted completely in a few weeks<br>.	6.110137	7.705434
